formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded
Alloy_Fe_Step_220_35,4.1853,4.1853,9.7657,,1.7515,0.593,1.4,0.8095,1.6415,3.44,0.483,0.108,1.46,1.118235806,0.423571429,171.0749351,1.951483165,1.7985,0.423571429,0.435142635,0.338680685,1.8322765,0.491127715,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_220_55,4.1769,4.1769,9.7461,,1.7695,0.589,1.4,0.8035,1.6995,3.44,0.479,0.124,1.46,1.126892507,0.420714286,170.0480408,2.072024704,1.7405,0.420714286,0.435142635,0.344786165,1.8287545,0.499268002,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_220_75,4.1685,4.1685,9.7265,,1.7875,0.585,1.4,0.7975,1.7575,3.44,0.475,0.14,1.46,1.135549208,0.417857143,169.0211465,2.192566243,1.6825,0.417857143,0.435142635,0.350891646,1.8252325,0.50740829,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_220_95,4.1601,4.1601,9.7069,,1.8055,0.581,1.4,0.7915,1.8155,3.44,0.471,0.156,1.46,1.144205909,0.415,167.9942523,2.313107782,1.6245,0.415,0.435142635,0.356997126,1.8217105,0.515548578,Unstable_Hexagonal,Fe,1,1
Alloy_Ti_Step_221_15,4.336,4.336,5.176,,1.72,0.753,1.4,0.82,2.2115,3.44,0.49,0.318,1.46,1.025668117,0.537857143,96.3803776,6.061420209,1.2285,0.537857143,0.065271395,0.641810501,1.792421,0.344882359,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_35,4.304,4.304,6.264,,1.72,0.717,1.4,0.82,2.0535,3.44,0.49,0.262,1.46,1.043884226,0.512142857,114.3784064,5.044741447,1.3865,0.512142857,0.152299922,0.567971817,1.803249,0.375941147,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_55,4.272,4.272,7.352,,1.72,0.681,1.4,0.82,1.8955,3.44,0.49,0.206,1.46,1.062100334,0.486428571,132.3764352,4.028062686,1.5445,0.486428571,0.239328449,0.494133133,1.814077,0.406999936,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_75,4.24,4.24,8.44,,1.72,0.645,1.4,0.82,1.7375,3.44,0.49,0.15,1.46,1.080316443,0.460714286,150.374464,3.011383924,1.7025,0.460714286,0.326356976,0.420294449,1.824905,0.438058725,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_221_95,4.208,4.208,9.528,,1.72,0.609,1.4,0.82,1.5795,3.44,0.49,0.094,1.46,1.098532551,0.435,168.3724928,1.994705162,1.8605,0.435,0.413385503,0.346455765,1.835733,0.469117514,Unstable_Hexagonal,Ti,1,7
Alloy_Pb_Step_222_15,4.38465,4.38465,9.35885,,1.72,0.7035,1.4,0.82,2.0155,3.44,0.49,0.9975,1.46,1.049048362,0.5025,180.1165982,2.827303014,1.4245,0.5025,0.369871239,0.350917596,1.8030595,0.386409692,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_35,4.37885,4.37885,8.18265,,1.72,0.7215,1.4,0.82,2.0895,3.44,0.49,0.8475,1.46,1.04033252,0.515357143,157.2378353,3.767685665,1.3505,0.515357143,0.282842712,0.432393342,1.7986455,0.371157592,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_55,4.37305,4.37305,7.00645,,1.72,0.7395,1.4,0.82,2.1635,3.44,0.49,0.6975,1.46,1.031616679,0.528214286,134.3590725,4.708068316,1.2765,0.528214286,0.195814186,0.513869087,1.7942315,0.355905492,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_75,4.36725,4.36725,5.83025,,1.72,0.7575,1.4,0.82,2.2375,3.44,0.49,0.5475,1.46,1.022900837,0.541071429,111.4803096,5.648450967,1.2025,0.541071429,0.108785659,0.595344832,1.7898175,0.340653392,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_222_95,4.36145,4.36145,4.65405,,1.72,0.7755,1.4,0.82,2.3115,3.44,0.49,0.3975,1.46,1.014184996,0.553928571,88.60154672,6.588833618,1.1285,0.553928571,0.021757132,0.676820577,1.7854035,0.325401292,Stable_Cubic,Pb,1,5
Alloy_Sn_Step_223_15,4.1034,4.1034,9.5746,,1.72,0.554,1.4,0.82,2.0025,3.44,0.49,1.212,1.46,1.129968452,0.395714286,161.6374334,2.189970731,1.4375,0.395714286,0.435142635,0.352178827,1.719398,0.519117695,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_223_35,4.1706,4.1706,9.7314,,1.72,0.586,1.4,0.82,1.9925,3.44,0.49,1.188,1.46,1.11246652,0.418571429,170.0229009,2.173981389,1.4475,0.418571429,0.435142635,0.337503994,1.739862,0.49058383,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_223_55,4.2378,4.2378,9.8882,,1.72,0.618,1.4,0.82,1.9825,3.44,0.49,1.164,1.46,1.094964589,0.441428571,178.4083684,2.157992046,1.4575,0.441428571,0.435142635,0.322829161,1.760326,0.462049964,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_223_75,4.305,4.305,10.045,,1.72,0.65,1.4,0.82,1.9725,3.44,0.49,1.14,1.46,1.077462657,0.464285714,186.7938359,2.142002704,1.4675,0.464285714,0.435142635,0.308154328,1.78079,0.433516099,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_223_95,4.3722,4.3722,10.2018,,1.72,0.682,1.4,0.82,1.9625,3.44,0.49,1.116,1.46,1.059960726,0.487142857,195.1793035,2.126013361,1.4775,0.487142857,0.435142635,0.293479496,1.801254,0.404982233,Unstable_Hexagonal,Sn,1,6
Alloy_Ge_Step_224_15,4.053,4.053,9.457,,1.72,0.53,1.4,0.82,1.619,3.44,0.49,-0.2405,1.46,1.1430949,0.378571429,155.3483327,2.041144634,1.821,0.378571429,0.435142635,0.363184951,1.78225,0.540518094,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_224_35,4.053,4.053,9.457,,1.72,0.53,1.4,0.82,1.711,3.44,0.49,0.1055,1.46,1.1430949,0.378571429,155.3483327,2.078984188,1.729,0.378571429,0.435142635,0.363184951,1.76385,0.540518094,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_224_55,4.053,4.053,9.457,,1.72,0.53,1.4,0.82,1.803,3.44,0.49,0.4515,1.46,1.1430949,0.378571429,155.3483327,2.116823742,1.637,0.378571429,0.435142635,0.363184951,1.74545,0.540518094,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_224_75,4.053,4.053,9.457,,1.72,0.53,1.4,0.82,1.895,3.44,0.49,0.7975,1.46,1.1430949,0.378571429,155.3483327,2.154663295,1.545,0.378571429,0.435142635,0.363184951,1.72705,0.540518094,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_224_95,4.053,4.053,9.457,,1.72,0.53,1.4,0.82,1.987,3.44,0.49,1.1435,1.46,1.1430949,0.378571429,155.3483327,2.192502849,1.453,0.378571429,0.435142635,0.363184951,1.70865,0.540518094,Unstable_Hexagonal,Ge,1,2
Alloy_Mn_Step_225_15,4.14225,4.14225,9.66525,,1.72,0.5725,1.4,0.82,1.788,3.44,0.49,0.061,1.46,1.118558772,0.408928571,165.8791493,1.893973749,1.652,0.408928571,0.435142635,0.341365053,1.7729725,0.501708552,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_225_35,4.12125,4.12125,9.61625,,1.72,0.5625,1.4,0.82,1.732,3.44,0.49,-0.071,1.46,1.124331979,0.401785714,163.4013101,1.921924624,1.708,0.401785714,0.435142635,0.346499147,1.7784025,0.510840209,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_225_55,4.10025,4.10025,9.56725,,1.72,0.5525,1.4,0.82,1.676,3.44,0.49,-0.203,1.46,1.130105185,0.394642857,160.9234709,1.949875499,1.764,0.394642857,0.435142635,0.351633241,1.7838325,0.519971866,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_225_75,4.07925,4.07925,9.51825,,1.72,0.5425,1.4,0.82,1.62,3.44,0.49,-0.335,1.46,1.135878392,0.3875,158.4456317,1.977826374,1.82,0.3875,0.435142635,0.356767334,1.7892625,0.529103523,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_225_95,4.05825,4.05825,9.46925,,1.72,0.5325,1.4,0.82,1.564,3.44,0.49,-0.467,1.46,1.141651599,0.380357143,155.9677925,2.00577725,1.876,0.380357143,0.435142635,0.361901428,1.7946925,0.53823518,Unstable_Hexagonal,Mn,1,4
Alloy_Fe_Step_226_15,4.1937,4.1937,9.7853,,1.652,0.597,1.4,0.82,1.5835,3.44,0.4985,0.092,1.46,1.080716291,0.426428571,172.1018293,1.382378188,1.8565,0.426428571,0.435142635,0.31546998,1.788773,0.462581418,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_226_35,4.1853,4.1853,9.7657,,1.668,0.593,1.4,0.82,1.6415,3.44,0.4965,0.108,1.46,1.088601603,0.423571429,171.0749351,1.497821107,1.7985,0.423571429,0.435142635,0.320656922,1.784097,0.470176334,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_226_55,4.1769,4.1769,9.7461,,1.684,0.589,1.4,0.82,1.6995,3.44,0.4945,0.124,1.46,1.096486915,0.420714286,170.0480408,1.613264025,1.7405,0.420714286,0.435142635,0.325843864,1.779421,0.477771249,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_226_75,4.1685,4.1685,9.7265,,1.7,0.585,1.4,0.82,1.7575,3.44,0.4925,0.14,1.46,1.104372227,0.417857143,169.0211465,1.728706944,1.6825,0.417857143,0.435142635,0.331030806,1.774745,0.485366165,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_226_95,4.1601,4.1601,9.7069,,1.716,0.581,1.4,0.82,1.8155,3.44,0.4905,0.156,1.46,1.112257539,0.415,167.9942523,1.844149862,1.6245,0.415,0.435142635,0.336217748,1.770069,0.49296108,Unstable_Hexagonal,Fe,1,1
Alloy_Ti_Step_227_15,4.336,4.336,5.176,,1.64,0.753,1.4,0.82,2.2115,3.44,0.5,0.318,1.46,0.999368934,0.537857143,96.3803776,5.206230907,1.2285,0.537857143,0.065271395,0.610243567,1.746261,0.326288837,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_227_35,4.304,4.304,6.264,,1.64,0.717,1.4,0.82,2.0535,3.44,0.5,0.262,1.46,1.017117963,0.512142857,114.3784064,4.286128576,1.3865,0.512142857,0.152299922,0.539969733,1.757089,0.3570174,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_227_55,4.272,4.272,7.352,,1.64,0.681,1.4,0.82,1.8955,3.44,0.5,0.206,1.46,1.034866992,0.486428571,132.3764352,3.366026244,1.5445,0.486428571,0.239328449,0.4696959,1.767917,0.387745964,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_227_75,4.24,4.24,8.44,,1.64,0.645,1.4,0.82,1.7375,3.44,0.5,0.15,1.46,1.052616021,0.460714286,150.374464,2.445923913,1.7025,0.460714286,0.326356976,0.399422066,1.778745,0.418474527,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_227_95,4.208,4.208,9.528,,1.64,0.609,1.4,0.82,1.5795,3.44,0.5,0.094,1.46,1.07036505,0.435,168.3724928,1.525821582,1.8605,0.435,0.413385503,0.329148232,1.789573,0.44920309,Unstable_Hexagonal,Ti,1,7
Alloy_Pb_Step_228_15,4.38465,4.38465,9.35885,,1.64,0.7035,1.4,0.82,2.0155,3.44,0.5,0.9975,1.46,1.022149686,0.5025,180.1165982,2.356894635,1.4245,0.5025,0.369871239,0.33355378,1.7568995,0.367392328,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_228_35,4.37885,4.37885,8.18265,,1.64,0.7215,1.4,0.82,2.0895,3.44,0.5,0.8475,1.46,1.013657327,0.515357143,157.2378353,3.189697698,1.3505,0.515357143,0.282842712,0.411058524,1.7524855,0.35229823,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_228_55,4.37305,4.37305,7.00645,,1.64,0.7395,1.4,0.82,2.1635,3.44,0.5,0.6975,1.46,1.005164969,0.528214286,134.3590725,4.022500762,1.2765,0.528214286,0.195814186,0.488563268,1.7480715,0.337204133,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_228_75,4.36725,4.36725,5.83025,,1.64,0.7575,1.4,0.82,2.2375,3.44,0.5,0.5475,1.46,0.996672611,0.541071429,111.4803096,4.855303826,1.2025,0.541071429,0.108785659,0.566068012,1.7436575,0.322110036,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_228_95,4.36145,4.36145,4.65405,,1.64,0.7755,1.4,0.82,2.3115,3.44,0.5,0.3975,1.46,0.988180252,0.553928571,88.60154672,5.688106889,1.1285,0.553928571,0.021757132,0.643572756,1.7392435,0.307015938,Stable_Cubic,Pb,1,5
Alloy_Sn_Step_229_15,4.1034,4.1034,9.5746,,1.64,0.554,1.4,0.82,2.0025,3.44,0.5,1.212,1.46,1.100994902,0.395714286,161.6374334,1.710841092,1.4375,0.395714286,0.435142635,0.334493089,1.673238,0.498633395,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_229_35,4.1706,4.1706,9.7314,,1.64,0.586,1.4,0.82,1.9925,3.44,0.5,1.188,1.46,1.083941737,0.418571429,170.0229009,1.715888444,1.4475,0.418571429,0.435142635,0.320594767,1.693702,0.470416808,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_229_55,4.2378,4.2378,9.8882,,1.64,0.618,1.4,0.82,1.9825,3.44,0.5,1.164,1.46,1.066888573,0.441428571,178.4083684,1.720935796,1.4575,0.441428571,0.435142635,0.306696446,1.714166,0.442200221,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_229_75,4.305,4.305,10.045,,1.64,0.65,1.4,0.82,1.9725,3.44,0.5,1.14,1.46,1.049835409,0.464285714,186.7938359,1.725983147,1.4675,0.464285714,0.435142635,0.292798124,1.73463,0.413983634,Unstable_Hexagonal,Sn,1,6
Alloy_Sn_Step_229_95,4.3722,4.3722,10.2018,,1.64,0.682,1.4,0.82,1.9625,3.44,0.5,1.116,1.46,1.032782245,0.487142857,195.1793035,1.731030499,1.4775,0.487142857,0.435142635,0.278899802,1.755094,0.385767048,Unstable_Hexagonal,Sn,1,6
Alloy_Ge_Step_230_15,4.053,4.053,9.457,,1.64,0.53,1.4,0.82,1.619,3.44,0.5,-0.2405,1.46,1.113784775,0.378571429,155.3483327,1.546237475,1.821,0.378571429,0.435142635,0.34491683,1.73609,0.519795836,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_230_35,4.053,4.053,9.457,,1.64,0.53,1.4,0.82,1.711,3.44,0.5,0.1055,1.46,1.113784775,0.378571429,155.3483327,1.584077029,1.729,0.378571429,0.435142635,0.34491683,1.71769,0.519795836,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_230_55,4.053,4.053,9.457,,1.64,0.53,1.4,0.82,1.803,3.44,0.5,0.4515,1.46,1.113784775,0.378571429,155.3483327,1.621916583,1.637,0.378571429,0.435142635,0.34491683,1.69929,0.519795836,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_230_75,4.053,4.053,9.457,,1.64,0.53,1.4,0.82,1.895,3.44,0.5,0.7975,1.46,1.113784775,0.378571429,155.3483327,1.659756136,1.545,0.378571429,0.435142635,0.34491683,1.68089,0.519795836,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_230_95,4.053,4.053,9.457,,1.64,0.53,1.4,0.82,1.987,3.44,0.5,1.1435,1.46,1.113784775,0.378571429,155.3483327,1.69759569,1.453,0.378571429,0.435142635,0.34491683,1.66249,0.519795836,Unstable_Hexagonal,Ge,1,2
Alloy_Mn_Step_231_15,4.14225,4.14225,9.66525,,1.64,0.5725,1.4,0.82,1.788,3.44,0.5,0.061,1.46,1.089877778,0.408928571,165.8791493,1.430137612,1.652,0.408928571,0.435142635,0.324243833,1.7268125,0.481431089,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_231_35,4.12125,4.12125,9.61625,,1.64,0.5625,1.4,0.82,1.732,3.44,0.5,-0.071,1.46,1.095502954,0.401785714,163.4013101,1.450777659,1.708,0.401785714,0.435142635,0.329108068,1.7322425,0.490458088,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_231_55,4.10025,4.10025,9.56725,,1.64,0.5525,1.4,0.82,1.676,3.44,0.5,-0.203,1.46,1.101128129,0.394642857,160.9234709,1.471417705,1.764,0.394642857,0.435142635,0.333972302,1.7376725,0.499485087,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_231_75,4.07925,4.07925,9.51825,,1.64,0.5425,1.4,0.82,1.62,3.44,0.5,-0.335,1.46,1.106753305,0.3875,158.4456317,1.492057751,1.82,0.3875,0.435142635,0.338836537,1.7431025,0.508512087,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_231_95,4.05825,4.05825,9.46925,,1.64,0.5325,1.4,0.82,1.564,3.44,0.5,-0.467,1.46,1.112378481,0.380357143,155.9677925,1.512697798,1.876,0.380357143,0.435142635,0.343700772,1.7485325,0.517539086,Unstable_Hexagonal,Mn,1,4
Alloy_Fe_Step_232_15,4.0237,4.0237,4.8553,,1.4275,0.597,1.4,0.9135,1.5835,3.44,0.5425,0.092,1.46,1.0013007,0.426428571,79.56062931,2.830014001,1.8565,0.426428571,0.065271395,0.667478959,1.6592365,0.406434595,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_232_35,4.0553,4.0553,5.9957,,1.4775,0.593,1.4,0.8915,1.6415,3.44,0.5325,0.108,1.46,1.021149688,0.423571429,100.3081351,2.49698896,1.7985,0.423571429,0.152299922,0.585859359,1.6741785,0.422487829,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_232_55,4.0869,4.0869,7.1361,,1.5275,0.589,1.4,0.8695,1.6995,3.44,0.5225,0.124,1.46,1.040998675,0.420714286,121.0556408,2.163963919,1.7405,0.420714286,0.239328449,0.504239758,1.6891205,0.438541063,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_232_75,4.1185,4.1185,8.2765,,1.5775,0.585,1.4,0.8475,1.7575,3.44,0.5125,0.14,1.46,1.060847662,0.417857143,141.8031465,1.830938878,1.6825,0.417857143,0.326356976,0.422620158,1.7040625,0.454594297,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_232_95,4.1501,4.1501,9.4169,,1.6275,0.581,1.4,0.8255,1.8155,3.44,0.5025,0.156,1.46,1.08069665,0.415,162.5506523,1.497913837,1.6245,0.415,0.413385503,0.341000557,1.7190045,0.470647531,Unstable_Hexagonal,Fe,1,1
Alloy_Ti_Step_233_15,4.306,4.306,4.306,,1.39,0.753,1.4,0.93,2.2115,3.44,0.55,0.318,1.46,0.917183989,0.537857143,80.0495776,5.197946639,1.2285,0.537857143,0,0.598693453,1.602011,0.26818408,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_233_35,4.234,4.234,4.234,,1.39,0.717,1.4,0.93,2.0535,3.44,0.55,0.262,1.46,0.933473394,0.512142857,76.2732064,4.699555143,1.3865,0.512142857,0,0.629281737,1.612839,0.29788069,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_233_55,4.162,4.162,4.162,,1.39,0.681,1.4,0.93,1.8955,3.44,0.55,0.206,1.46,0.949762799,0.486428571,72.4968352,4.201163647,1.5445,0.486428571,0,0.659870021,1.623667,0.327577299,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_233_75,4.09,4.09,4.09,,1.39,0.645,1.4,0.93,1.7375,3.44,0.55,0.15,1.46,0.966052204,0.460714286,68.720464,3.702772151,1.7025,0.460714286,0,0.690458305,1.634495,0.357273908,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_233_95,4.018,4.018,4.018,,1.39,0.609,1.4,0.93,1.5795,3.44,0.55,0.094,1.46,0.982341609,0.435,64.9440928,3.204380655,1.8605,0.435,0,0.721046589,1.645323,0.386970517,Stable_Cubic,Ti,1,7
Alloy_Pb_Step_234_15,4.207,4.207,4.207,,1.39,0.7035,1.4,0.93,2.0155,3.44,0.55,0.9975,1.46,0.938091323,0.5025,74.5117156,4.499949097,1.4245,0.5025,0,0.634616714,1.6126495,0.307963066,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_234_35,4.243,4.243,4.243,,1.39,0.7215,1.4,0.93,2.0895,3.44,0.55,0.8475,1.46,0.93029735,0.515357143,76.4811604,4.752135253,1.3505,0.515357143,0,0.620766249,1.6082355,0.293362726,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_234_55,4.279,4.279,4.279,,1.39,0.7395,1.4,0.93,2.1635,3.44,0.55,0.6975,1.46,0.922503376,0.528214286,78.4506052,5.00432141,1.2765,0.528214286,0,0.606915785,1.6038215,0.278762387,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_234_75,4.315,4.315,4.315,,1.39,0.7575,1.4,0.93,2.2375,3.44,0.55,0.5475,1.46,0.914709403,0.541071429,80.42005,5.256507566,1.2025,0.541071429,0,0.593065321,1.5994075,0.264162048,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_234_95,4.351,4.351,4.351,,1.39,0.7755,1.4,0.93,2.3115,3.44,0.55,0.3975,1.46,0.906915429,0.553928571,82.3894948,5.508693722,1.1285,0.553928571,0,0.579214857,1.5949935,0.249561708,Stable_Cubic,Pb,1,5
Alloy_Sn_Step_235_15,4.07205,4.07205,8.66545,,1.39,0.554,1.4,0.93,2.0025,3.44,0.55,1.212,1.46,1.010452558,0.395714286,143.0012776,1.950429213,1.4375,0.395714286,0.369871239,0.350386786,1.528988,0.434619958,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_235_35,4.09745,4.09745,7.61005,,1.39,0.586,1.4,0.93,1.9925,3.44,0.55,1.188,1.46,0.994801792,0.418571429,126.5385375,2.505812805,1.4475,0.418571429,0.282842712,0.419708616,1.549452,0.407394867,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_235_55,4.12285,4.12285,6.55465,,1.39,0.618,1.4,0.93,1.9825,3.44,0.55,1.164,1.46,0.979151026,0.441428571,110.0757973,3.061196397,1.4575,0.441428571,0.195814186,0.489030445,1.569916,0.380169776,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_235_75,4.14825,4.14825,5.49925,,1.39,0.65,1.4,0.93,1.9725,3.44,0.55,1.14,1.46,0.963500261,0.464285714,93.61305718,3.61657999,1.4675,0.464285714,0.108785659,0.558352275,1.59038,0.352944684,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_235_95,4.17365,4.17365,4.44385,,1.39,0.682,1.4,0.93,1.9625,3.44,0.55,1.116,1.46,0.947849495,0.487142857,77.15031704,4.171963582,1.4775,0.487142857,0.021757132,0.627674104,1.610844,0.325719593,Stable_Cubic,Sn,1,6
Alloy_Ge_Step_236_15,4.053,4.053,9.457,,1.39,0.53,1.4,0.93,1.619,3.44,0.55,-0.2405,1.46,1.022190632,0.378571429,155.3483327,1.373073415,1.821,0.378571429,0.435142635,0.298395414,1.59184,0.455038777,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_236_35,4.053,4.053,9.457,,1.39,0.53,1.4,0.93,1.711,3.44,0.55,0.1055,1.46,1.022190632,0.378571429,155.3483327,1.410912969,1.729,0.378571429,0.435142635,0.298395414,1.57344,0.455038777,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_236_55,4.053,4.053,9.457,,1.39,0.53,1.4,0.93,1.803,3.44,0.55,0.4515,1.46,1.022190632,0.378571429,155.3483327,1.448752523,1.637,0.378571429,0.435142635,0.298395414,1.55504,0.455038777,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_236_75,4.053,4.053,9.457,,1.39,0.53,1.4,0.93,1.895,3.44,0.55,0.7975,1.46,1.022190632,0.378571429,155.3483327,1.486592076,1.545,0.378571429,0.435142635,0.298395414,1.53664,0.455038777,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_236_95,4.053,4.053,9.457,,1.39,0.53,1.4,0.93,1.987,3.44,0.55,1.1435,1.46,1.022190632,0.378571429,155.3483327,1.52443163,1.453,0.378571429,0.435142635,0.298395414,1.51824,0.455038777,Unstable_Hexagonal,Ge,1,2
Alloy_Mn_Step_237_15,3.97395,3.97395,4.78455,,1.39,0.5725,1.4,0.93,1.788,3.44,0.55,0.061,1.46,1.000249671,0.408928571,76.08651551,3.08148415,1.652,0.408928571,0.065271395,0.681910913,1.5825625,0.418064018,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_237_35,3.99255,3.99255,5.88395,,1.39,0.5625,1.4,0.93,1.732,3.44,0.55,-0.071,1.46,1.00541225,0.401785714,94.73635485,2.672827585,1.708,0.401785714,0.152299922,0.591671972,1.5879925,0.426763961,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_237_55,4.01115,4.01115,6.98335,,1.39,0.5525,1.4,0.93,1.676,3.44,0.55,-0.203,1.46,1.010574829,0.394642857,113.3861942,2.26417102,1.764,0.394642857,0.239328449,0.501433031,1.5934225,0.435463904,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_237_75,4.02975,4.02975,8.08275,,1.39,0.5425,1.4,0.93,1.62,3.44,0.55,-0.335,1.46,1.015737408,0.3875,132.0360335,1.855514456,1.82,0.3875,0.326356976,0.41119409,1.5988525,0.444163848,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_237_95,4.04835,4.04835,9.18215,,1.39,0.5325,1.4,0.93,1.564,3.44,0.55,-0.467,1.46,1.020899987,0.380357143,150.6858729,1.446857891,1.876,0.380357143,0.413385503,0.320955149,1.6042825,0.452863791,Unstable_Hexagonal,Mn,1,4
