formula,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,a,b,c,volume,density
LiSrI3,0.92,1.18,2.2,0.98,0.95,2.66,0.62,0.05,3.05,0.6527139518645054,0.5363636363636363,6.76,6.76,6.76,308.915776,2.554761864194443
LiSrBr3,0.92,1.18,1.96,0.98,0.95,2.96,0.62,0.05,3.36,0.6485565381583621,0.6020408163265306,6.279999999999999,6.279999999999999,6.279999999999999,247.67315199999993,2.241118014024238
LiSrCl3,0.92,1.18,1.81,0.98,0.95,3.16,0.62,0.05,3.61,0.6456192349964128,0.6519337016574586,5.98,5.98,5.98,213.84719200000004,1.5601172920349973
LiSrO3,0.92,1.18,1.4,0.98,0.95,3.44,0.62,0.05,1.46,0.6358479582762753,0.8428571428571429,5.16,5.16,5.16,137.38809600000002,1.7230894788001867
LiSrF3,0.92,1.18,1.33,0.98,0.95,3.98,0.62,0.05,3.4,0.633860660426188,0.8872180451127819,5.02,5.02,5.02,126.50600799999997,1.9890546725929465
LiZnI3,0.92,0.74,2.2,0.98,1.65,2.66,0.62,-0.42,3.05,0.7503990330959278,0.3363636363636363,5.880000000000001,5.880000000000001,5.880000000000001,203.29747200000008,3.700365697105719
LiZnBr3,0.92,0.74,1.96,0.98,1.65,2.96,0.62,-0.42,3.36,0.7542472332656506,0.37755102040816324,5.4,5.4,5.4,157.46400000000003,3.2904886860592932
LiZnCl3,0.92,0.74,1.81,0.98,1.65,3.16,0.62,-0.42,3.61,0.7570202010350097,0.4088397790055249,5.1,5.1,5.1,132.65099999999998,2.236661992873072
LiZnO3,0.92,0.74,1.4,0.98,1.65,3.44,0.62,-0.42,1.46,0.7665830525013039,0.5285714285714286,4.279999999999999,4.279999999999999,4.279999999999999,78.40275199999996,2.5483892536612465
LiZnF3,0.92,0.74,1.33,0.98,1.65,3.98,0.62,-0.42,3.4,0.7685943273766819,0.556390977443609,4.140000000000001,4.140000000000001,4.140000000000001,70.95794400000003,3.025681159078653
LiCdI3,0.92,0.95,2.2,0.98,1.69,2.66,0.62,-0.42,3.05,0.7003724308895326,0.43181818181818177,6.300000000000001,6.300000000000001,6.300000000000001,250.04700000000008,3.3208635554330463
LiCdBr3,0.92,0.95,1.96,0.98,1.69,2.96,0.62,-0.42,3.36,0.6998170205557582,0.4846938775510204,5.82,5.82,5.82,197.13736800000004,3.024441759869174
LiCdCl3,0.92,0.95,1.81,0.98,1.69,3.16,0.62,-0.42,3.61,0.6994208379127808,0.5248618784530387,5.52,5.52,5.52,168.19660799999997,2.228299560980815
LiCdO3,0.92,0.95,1.4,0.98,1.69,3.44,0.62,-0.42,1.46,0.6980798861075703,0.6785714285714286,4.699999999999999,4.699999999999999,4.699999999999999,103.82299999999995,2.6766488003864675
LiCdF3,0.92,0.95,1.33,0.98,1.69,3.98,0.62,-0.42,3.4,0.6978027445919875,0.7142857142857142,4.5600000000000005,4.5600000000000005,4.5600000000000005,94.81881600000003,3.087921831844162
LiMnI3,0.92,0.67,2.2,0.98,1.55,2.66,0.62,-0.52,3.05,0.768701448537292,0.30454545454545456,5.74,5.74,5.74,189.11922400000003,3.886112384949291
LiMnBr3,0.92,0.67,1.96,0.98,1.55,2.96,0.62,-0.52,3.36,0.7743222546833676,0.3418367346938776,5.26,5.26,5.26,145.53157599999997,3.4411575216015624
LiMnCl3,0.92,0.67,1.81,0.98,1.55,3.16,0.62,-0.52,3.61,0.778387706709385,0.3701657458563536,4.96,4.96,4.96,122.02393599999999,2.289378839065595
LiMnO3,0.92,0.67,1.4,0.98,1.55,3.44,0.62,-0.52,1.46,0.7925061508950677,0.47857142857142865,4.14,4.14,4.14,70.95794399999998,2.5714428475486315
LiMnF3,0.92,0.67,1.33,0.98,1.55,3.98,0.62,-0.52,3.4,0.795495128834866,0.5037593984962406,4.0,4.0,4.0,64.0,3.083745018266357
LiFeI3,0.92,0.645,2.2,0.98,1.83,2.66,0.62,0.16,3.05,0.7754562943065125,0.29318181818181815,5.69,5.69,5.69,184.22000900000003,3.997663926344736
LiFeBr3,0.92,0.645,1.96,0.98,1.83,2.96,0.62,0.16,3.36,0.7817533703713078,0.32908163265306123,5.21,5.21,5.21,141.420761,3.5518703173626163
LiFeCl3,0.92,0.645,1.81,0.98,1.83,3.16,0.62,0.16,3.61,0.7863142617675253,0.356353591160221,4.91,4.91,4.91,118.370771,2.3727998089131126
LiFeO3,0.92,0.645,1.4,0.98,1.83,3.44,0.62,0.16,1.46,0.8021944901480635,0.46071428571428574,4.09,4.09,4.09,68.41792899999999,2.688994334326602
LiFeF3,0.92,0.645,1.33,0.98,1.83,3.98,0.62,0.16,3.4,0.8055646874277123,0.4849624060150376,3.95,3.95,3.95,61.629875000000006,3.2268572188544957
LiCoI3,0.92,0.65,2.2,0.98,1.88,2.66,0.62,0.66,3.05,0.7740958446673784,0.2954545454545454,5.7,5.7,5.7,185.193,4.004278047032009
LiCoBr3,0.92,0.65,1.96,0.98,1.88,2.96,0.62,0.66,3.36,0.7802557585506731,0.3316326530612245,5.22,5.22,5.22,142.23664799999997,3.567454592493834
LiCoCl3,0.92,0.65,1.81,0.98,1.88,3.16,0.62,0.66,3.61,0.7847160620484855,0.35911602209944754,4.92,4.92,4.92,119.09548799999999,2.401306107276658
LiCoO3,0.92,0.65,1.4,0.98,1.88,3.44,0.62,0.66,1.46,0.8002379182208732,0.46428571428571436,4.1,4.1,4.1,68.92099999999998,2.7435760264818536
LiCoF3,0.92,0.65,1.33,0.98,1.88,3.98,0.62,0.66,3.4,0.8035304331665313,0.48872180451127817,3.96,3.96,3.96,62.099136,3.284834541251046
LiNiI3,0.92,0.69,2.2,0.98,1.91,2.66,0.62,1.16,3.05,0.7633817153294216,0.3136363636363636,5.78,5.78,5.78,193.10055200000002,3.8382372188792817
LiNiBr3,0.92,0.69,1.96,0.98,1.91,2.96,0.62,1.16,3.36,0.7684783131385874,0.3520408163265306,5.3,5.3,5.3,148.87699999999998,3.4056586607539394
LiNiCl3,0.92,0.69,1.81,0.98,1.91,3.16,0.62,1.16,3.61,0.7721606050557098,0.38121546961325964,5.0,5.0,5.0,125.0,2.2846894719362343
LiNiO3,0.92,0.69,1.4,0.98,1.91,3.44,0.62,1.16,1.46,0.7849223599774116,0.4928571428571428,4.18,4.18,4.18,73.03463199999999,2.5835889010803967
LiNiF3,0.92,0.69,1.33,0.98,1.91,3.98,0.62,1.16,3.4,0.7876189394404612,0.5187969924812029,4.04,4.04,4.04,65.93926400000001,3.0874904552040747
LiCuI3,0.92,0.73,2.2,0.98,1.9,2.66,0.62,1.24,3.05,0.7529601219460846,0.3318181818181818,5.86,5.86,5.86,201.23005600000002,3.723281447452824
LiCuBr3,0.92,0.73,1.96,0.98,1.9,2.96,0.62,1.24,3.36,0.7570511263261177,0.37244897959183676,5.38,5.38,5.38,155.72087199999999,3.307807401304707
LiCuCl3,0.92,0.73,1.81,0.98,1.9,3.16,0.62,1.24,3.61,0.7600005955272734,0.4033149171270718,5.08,5.08,5.08,131.09651200000002,2.2400030940120508
LiCuO3,0.92,0.73,1.4,0.98,1.9,3.44,0.62,1.24,1.46,0.7701820339684461,0.5214285714285715,4.26,4.26,4.26,77.308776,2.5451427808383604
LiCuF3,0.92,0.73,1.33,0.98,1.9,3.98,0.62,1.24,3.4,0.7723253678008407,0.5488721804511277,4.12,4.12,4.12,69.934528,3.02650583021509
LiZrI3,0.92,0.72,2.2,0.98,1.33,2.66,0.62,0.43,3.05,0.7555387525006947,0.3272727272727272,5.84,5.84,5.84,199.17670399999997,3.992356074658222
LiZrBr3,0.92,0.72,1.96,0.98,1.33,2.96,0.62,0.43,3.36,0.759875943961663,0.3673469387755102,5.359999999999999,5.359999999999999,5.359999999999999,153.99065599999994,3.6433564053999015
LiZrCl3,0.92,0.72,1.81,0.98,1.33,3.16,0.62,0.43,3.61,0.763004550450306,0.39779005524861877,5.0600000000000005,5.0600000000000005,5.0600000000000005,129.55421600000003,2.6213333147282336
LiZrO3,0.92,0.72,1.4,0.98,1.33,3.44,0.62,0.43,1.46,0.7738149680909386,0.5142857142857143,4.24,4.24,4.24,76.225024,3.1841257682248747
LiZrF3,0.92,0.72,1.33,0.98,1.33,3.98,0.62,0.43,3.4,0.7760928086193815,0.5413533834586466,4.1,4.1,4.1,68.92099999999998,3.7376916570486514
BaPbI3,1.61,1.19,2.2,0.89,2.33,2.66,0.14,0.36,3.05,0.7947129310680667,0.5409090909090909,6.78,6.78,6.78,311.66575200000005,3.864078388414187
BaPbBr3,1.61,1.19,1.96,0.89,2.33,2.96,0.14,0.36,3.36,0.8013876853447539,0.6071428571428571,6.3,6.3,6.3,250.04699999999997,3.8799082391573823
BaPbCl3,1.61,1.19,1.81,0.89,2.33,3.16,0.14,0.36,3.61,0.8061017305526641,0.6574585635359116,6.0,6.0,6.0,216.0,3.466302569590514
BaPbO3,1.61,1.19,1.4,0.89,2.33,3.44,0.14,0.36,1.46,0.8217727457032848,0.85,5.18,5.18,5.18,138.991832,4.689675834110978
BaPbF3,1.61,1.19,1.33,0.89,2.33,3.98,0.14,0.36,3.4,0.8249579113843055,0.894736842105263,5.04,5.04,5.04,128.024064,5.207786711588092
BaSnI3,1.61,1.1,2.2,0.89,1.96,2.66,0.14,1.11,3.05,0.8163869200971958,0.5,6.6000000000000005,6.6000000000000005,6.6000000000000005,287.4960000000001,3.677754661749984
BaSnBr3,1.61,1.1,1.96,0.89,1.96,2.96,0.14,1.11,3.36,0.8249579113843055,0.5612244897959184,6.12,6.12,6.12,229.22092800000001,3.5912875852199835
BaSnCl3,1.61,1.1,1.81,0.89,1.96,3.16,0.14,1.11,3.61,0.831032711909963,0.6077348066298343,5.82,5.82,5.82,197.13736800000004,3.0524918672647026
BaSnO3,1.61,1.1,1.4,0.89,1.96,3.44,0.14,1.11,1.46,0.8513565645486031,0.7857142857142858,5.0,5.0,5.0,125.0,4.038923945533046
BaSnF3,1.61,1.1,1.33,0.89,1.96,3.98,0.14,1.11,3.4,0.8555119081022426,0.8270676691729324,4.86,4.86,4.86,114.79125600000002,4.5278786459582
BaGeI3,1.61,0.73,2.2,0.89,2.01,2.66,0.14,1.16,3.05,0.9194801489149304,0.3318181818181818,5.86,5.86,5.86,201.23005600000002,4.874206918931016
BaGeBr3,1.61,0.73,1.96,0.89,2.01,2.96,0.14,1.16,3.36,0.9384279586750834,0.37244897959183676,5.38,5.38,5.38,155.72087199999999,4.795089061770769
BaGeCl3,1.61,0.73,1.81,0.89,2.01,3.16,0.14,1.16,3.61,0.9520886581330678,0.4033149171270718,5.08,5.08,5.08,131.09651200000002,4.0066465656353305
BaGeO3,1.61,0.73,1.4,0.89,2.01,3.44,0.14,1.16,1.46,0.9992447940711304,0.5214285714285715,4.26,4.26,4.26,77.308776,5.540931992109575
BaGeF3,1.61,0.73,1.33,0.89,2.01,3.98,0.14,1.16,3.4,1.009171813926432,0.5488721804511277,4.12,4.12,4.12,69.934528,6.338186107479318
BaTiI3,1.61,0.605,2.2,0.89,1.54,2.66,0.14,0.08,3.05,0.960455200114348,0.27499999999999997,5.61,5.61,5.61,176.55848100000003,5.32243490991506
BaTiBr3,1.61,0.605,1.96,0.89,1.54,2.96,0.14,0.08,3.36,0.9841603153356626,0.3086734693877551,5.13,5.13,5.13,135.005697,5.226294573928276
BaTiCl3,1.61,0.605,1.81,0.89,1.54,3.16,0.14,0.08,3.61,1.0013686093821914,0.3342541436464088,4.83,4.83,4.83,112.67858700000001,4.296659144611655
BaTiO3,1.61,0.605,1.4,0.89,1.54,3.44,0.14,0.08,1.46,1.0615418510581087,0.43214285714285716,4.01,4.01,4.01,64.48120099999998,6.005576134866533
BaTiF3,1.61,0.605,1.33,0.89,1.54,3.98,0.14,0.08,3.4,1.0743637915702582,0.45488721804511273,3.87,3.87,3.87,57.960603000000006,6.938198097535707
BaMgI3,1.61,0.72,2.2,0.89,1.31,2.66,0.14,-0.42,3.05,0.9226290535345022,0.3272727272727272,5.84,5.84,5.84,199.17670399999997,4.521602124901099
BaMgBr3,1.61,0.72,1.96,0.89,1.31,2.96,0.14,-0.42,3.36,0.9419295555358116,0.3673469387755102,5.359999999999999,5.359999999999999,5.359999999999999,153.99065599999994,4.3279010825288475
BaMgCl3,1.61,0.72,1.81,0.89,1.31,3.16,0.14,-0.42,3.61,0.9558518544102735,0.39779005524861877,5.0600000000000005,5.0600000000000005,5.0600000000000005,129.55421600000003,3.434996406112265
BaMgO3,1.61,0.72,1.4,0.89,1.31,3.44,0.14,-0.42,1.46,1.0039582129110884,0.5142857142857143,4.24,4.24,4.24,76.225024,4.56705067084471
BaMgF3,1.61,0.72,1.33,0.89,1.31,3.98,0.14,-0.42,3.4,1.0140946032626585,0.5413533834586466,4.1,4.1,4.1,68.92099999999998,5.267174454634215
BaCaI3,1.61,1.0,2.2,0.89,1.0,2.66,0.14,0.02,3.05,0.8418990113502332,0.45454545454545453,6.4,6.4,6.4,262.14400000000006,3.5354046677482045
BaCaBr3,1.61,1.0,1.96,0.89,1.0,2.96,0.14,0.02,3.36,0.8528281110932346,0.5102040816326531,5.92,5.92,5.92,207.474688,3.338448880986945
BaCaCl3,1.61,1.0,1.81,0.89,1.0,3.16,0.14,0.02,3.61,0.8606068297715275,0.5524861878453039,5.62,5.62,5.62,177.50432800000002,2.6546145936322216
BaCaO3,1.61,1.0,1.4,0.89,1.0,3.44,0.14,0.02,1.46,0.8868297547381283,0.7142857142857143,4.8,4.8,4.8,110.59199999999998,3.384610642536011
BaCaF3,1.61,1.0,1.33,0.89,1.0,3.98,0.14,0.02,3.4,0.892229157377017,0.7518796992481203,4.66,4.66,4.66,101.19469600000001,3.8461130786225497
BaSrI3,1.61,1.18,2.2,0.89,0.95,2.66,0.14,0.05,3.05,0.7970641527576172,0.5363636363636363,6.76,6.76,6.76,308.915776,3.255673784979516
BaSrBr3,1.61,1.18,1.96,0.89,0.95,2.96,0.14,0.05,3.36,0.8039398754254697,0.6020408163265306,6.279999999999999,6.279999999999999,6.279999999999999,247.67315199999993,3.1153457943408194
BaSrCl3,1.61,1.18,1.81,0.89,0.95,3.16,0.14,0.05,3.61,0.8087977229625392,0.6519337016574586,5.98,5.98,5.98,213.84719200000004,2.5726288330655245
BaSrO3,1.61,1.18,1.4,0.89,0.95,3.44,0.14,0.05,1.46,0.8249579113843053,0.8428571428571429,5.16,5.16,5.16,137.38809600000002,3.2990830053206444
BaSrF3,1.61,1.18,1.33,0.89,0.95,3.98,0.14,0.05,3.4,0.8282445962902192,0.8872180451127819,5.02,5.02,5.02,126.50600799999997,3.7006156754266715
BaZnI3,1.61,0.74,2.2,0.89,1.65,2.66,0.14,-0.42,3.05,0.9163526654152196,0.3363636363636363,5.880000000000001,5.880000000000001,5.880000000000001,203.29747200000008,4.765419520878654
BaZnBr3,1.61,0.74,1.96,0.89,1.65,2.96,0.14,-0.42,3.36,0.9349522995688795,0.37755102040816324,5.4,5.4,5.4,157.46400000000003,4.665550604446805
BaZnCl3,1.61,0.74,1.81,0.89,1.65,3.16,0.14,-0.42,3.61,0.9483549771207813,0.4088397790055249,5.1,5.1,5.1,132.65099999999998,3.868935778347521
BaZnO3,1.61,0.74,1.4,0.89,1.65,3.44,0.14,-0.42,1.46,0.9945754258745365,0.5285714285714286,4.279999999999999,4.279999999999999,4.279999999999999,78.40275199999996,5.310062082658005
BaZnF3,1.61,0.74,1.33,0.89,1.65,3.98,0.14,-0.42,3.4,1.0042965877721979,0.556390977443609,4.140000000000001,4.140000000000001,4.140000000000001,70.95794400000003,6.0771048293723
BaCdI3,1.61,0.95,2.2,0.89,1.69,2.66,0.14,-0.42,3.05,0.8552624877208717,0.43181818181818177,6.300000000000001,6.300000000000001,6.300000000000001,250.04700000000008,4.186791760598359
BaCdBr3,1.61,0.95,1.96,0.89,1.69,2.96,0.14,-0.42,3.36,0.8674815150639088,0.4846938775510204,5.82,5.82,5.82,197.13736800000004,4.122776145245422
BaCdCl3,1.61,0.95,1.81,0.89,1.69,3.16,0.14,-0.42,3.61,0.8761975332094176,0.5248618784530387,5.52,5.52,5.52,168.19660799999997,3.5156189218859484
BaCdO3,1.61,0.95,1.4,0.89,1.69,3.44,0.14,-0.42,1.46,0.905698472924046,0.6785714285714286,4.699999999999999,4.699999999999999,4.699999999999999,103.82299999999995,4.762147677484714
BaCdF3,1.61,0.95,1.33,0.89,1.69,3.98,0.14,-0.42,3.4,0.9117955862668639,0.7142857142857142,4.5600000000000005,4.5600000000000005,4.5600000000000005,94.81881600000003,5.371463844401787
BaMnI3,1.61,0.67,2.2,0.89,1.55,2.66,0.14,-0.52,3.05,0.9387027304253471,0.30454545454545456,5.74,5.74,5.74,189.11922400000003,5.031013179999989
BaMnBr3,1.61,0.67,1.96,0.89,1.55,2.96,0.14,-0.52,3.36,0.9598369615345912,0.3418367346938776,5.26,5.26,5.26,145.53157599999997,4.928963507547672
BaMnCl3,1.61,0.67,1.81,0.89,1.55,3.16,0.14,-0.52,3.61,0.9751230611524163,0.3701657458563536,4.96,4.96,4.96,122.02393599999999,4.063807340675075
BaMnO3,1.61,0.67,1.4,0.89,1.55,3.44,0.14,-0.52,1.46,1.0282084112905834,0.47857142857142865,4.14,4.14,4.14,70.95794399999998,5.62286651784228
BaMnF3,1.61,0.67,1.33,0.89,1.55,3.98,0.14,-0.52,3.4,1.039446968344225,0.5037593984962406,4.0,4.0,4.0,64.0,6.466912985719031
BaFeI3,1.61,0.645,2.2,0.89,1.83,2.66,0.14,0.16,3.05,0.9469514363166067,0.29318181818181815,5.69,5.69,5.69,184.22000900000003,5.173012636250462
BaFeBr3,1.61,0.645,1.96,0.89,1.83,2.96,0.14,0.16,3.36,0.9690484486894337,0.32908163265306123,5.21,5.21,5.21,141.420761,5.082923808985187
BaFeCl3,1.61,0.645,1.81,0.89,1.83,3.16,0.14,0.16,3.61,0.9850530312252513,0.356353591160221,4.91,4.91,4.91,118.370771,4.2019908168602615
BaFeO3,1.61,0.645,1.4,0.89,1.83,3.44,0.14,0.16,1.46,1.0407781962696858,0.46071428571428574,4.09,4.09,4.09,68.41792899999999,5.853702080990071
BaFeF3,1.61,0.645,1.33,0.89,1.83,3.98,0.14,0.16,3.4,1.0526045249055442,0.4849624060150376,3.95,3.95,3.95,61.629875000000006,6.74013304355755
BaCoI3,1.61,0.65,2.2,0.89,1.88,2.66,0.14,0.66,3.05,0.9452901180072795,0.2954545454545454,5.7,5.7,5.7,185.193,5.173451557461512
BaCoBr3,1.61,0.65,1.96,0.89,1.88,2.96,0.14,0.66,3.36,0.967192034036772,0.3316326530612245,5.22,5.22,5.22,142.23664799999997,5.089725771978963
BaCoCl3,1.61,0.65,1.81,0.89,1.88,3.16,0.14,0.66,3.61,0.983050890917883,0.35911602209944754,4.92,4.92,4.92,119.09548799999999,4.219366166084018
BaCoO3,1.61,0.65,1.4,0.89,1.88,3.44,0.14,0.66,1.46,1.03823971286415,0.46428571428571436,4.1,4.1,4.1,68.92099999999998,5.8851838081009715
BaCoF3,1.61,0.65,1.33,0.89,1.88,3.98,0.14,0.66,3.4,1.0499464326709342,0.48872180451127817,3.96,3.96,3.96,62.099136,6.771561794863256
BaNiI3,1.61,0.69,2.2,0.89,1.91,2.66,0.14,1.16,3.05,0.9322065177580436,0.3136363636363636,5.78,5.78,5.78,193.10055200000002,4.959532563063337
BaNiBr3,1.61,0.69,1.96,0.89,1.91,2.96,0.14,1.16,3.36,0.9525929089947075,0.3520408163265306,5.3,5.3,5.3,148.87699999999998,4.860032069117697
BaNiCl3,1.61,0.69,1.81,0.89,1.91,3.16,0.14,1.16,3.61,0.9673220766631969,0.38121546961325964,5.0,5.0,5.0,125.0,4.016871471272003
BaNiO3,1.61,0.69,1.4,0.89,1.91,3.44,0.14,1.16,1.46,1.0183690963500038,0.4928571428571428,4.18,4.18,4.18,73.03463199999999,5.548247501906525
BaNiF3,1.61,0.69,1.33,0.89,1.91,3.98,0.14,1.16,3.4,1.0291554142022028,0.5187969924812029,4.04,4.04,4.04,65.93926400000001,6.371159953198034
BaCuI3,1.61,0.73,2.2,0.89,1.9,2.66,0.14,1.24,3.05,0.9194801489149304,0.3318181818181818,5.86,5.86,5.86,201.23005600000002,4.799277519913148
BaCuBr3,1.61,0.73,1.96,0.89,1.9,2.96,0.14,1.24,3.36,0.9384279586750834,0.37244897959183676,5.38,5.38,5.38,155.72087199999999,4.69826166177771
BaCuCl3,1.61,0.73,1.81,0.89,1.9,3.16,0.14,1.24,3.61,0.9520886581330678,0.4033149171270718,5.08,5.08,5.08,131.09651200000002,3.8916317042146713
BaCuO3,1.61,0.73,1.4,0.89,1.9,3.44,0.14,1.24,1.46,0.9992447940711304,0.5214285714285715,4.26,4.26,4.26,77.308776,5.34589531011099
BaCuF3,1.61,0.73,1.33,0.89,1.9,3.98,0.14,1.24,3.4,1.009171813926432,0.5488721804511277,4.12,4.12,4.12,69.934528,6.122583777820187
BaZrI3,1.61,0.72,2.2,0.89,1.33,2.66,0.14,0.43,3.05,0.9226290535345022,0.3272727272727272,5.84,5.84,5.84,199.17670399999997,5.079444803252562
BaZrBr3,1.61,0.72,1.96,0.89,1.33,2.96,0.14,0.43,3.36,0.9419295555358116,0.3673469387755102,5.359999999999999,5.359999999999999,5.359999999999999,153.99065599999994,5.049433602168069
BaZrCl3,1.61,0.72,1.81,0.89,1.33,3.16,0.14,0.43,3.61,0.9558518544102735,0.39779005524861877,5.0600000000000005,5.0600000000000005,5.0600000000000005,129.55421600000003,4.292623965099435
BaZrO3,1.61,0.72,1.4,0.89,1.33,3.44,0.14,0.43,1.46,1.0039582129110884,0.5142857142857143,4.24,4.24,4.24,76.225024,6.024698831435338
BaZrF3,1.61,0.72,1.33,0.89,1.33,3.98,0.14,0.43,3.4,1.0140946032626585,0.5413533834586466,4.1,4.1,4.1,68.92099999999998,6.879299438667768
